station_origin,station_destination,flows,population,jobs,distance
Tooting Broadway,Hatton Cross,1,9546,1219,32646.253701206173
Tooting Broadway,Heathrow Terminal 4,0,9546,693,34522.58639484495
Tooting Broadway,Heathrow Terminal 5,2,9546,975,37514.28312263367
Tooting Broadway,Heathrow Terminals 2 & 3,3,9546,2406,35059.00464699734
Tooting Broadway,Hendon Central,11,9546,1878,23336.185467472707
Tooting Broadway,High Barnet,2,9546,953,30090.76417937633
Tooting Broadway,High Street Kensington,25,9546,5427,13897.634831874844
Tooting Broadway,Highbury & Islington,59,9546,25385,16758.61367641928
Tooting Broadway,Highgate,5,9546,856,19718.18948293839
Tooting Broadway,Hillingdon,1,9546,318,38193.52285499603
Tooting Broadway,Holborn,65,9546,22346,12599.825646805086
Tooting Broadway,Holland Park,14,9546,2063,15558.01382983859
Tooting Broadway,Holloway Road,12,9546,1696,16826.758475141243
Tooting Broadway,Hornchurch,0,9546,451,34744.48615589554
Tooting Broadway,Hounslow Central,0,9546,708,28363.696347962967
Tooting Broadway,Hounslow East,0,9546,843,27618.011964542045
Tooting Broadway,Hounslow West,0,9546,401,29842.780039959336
Tooting Broadway,Hyde Park Corner,5,9546,2410,11791.690290449975
Tooting Broadway,Kennington,29,9546,1161,8269.321290400263
Tooting Broadway,Kensal Green,1,9546,472,20385.906432076066
Tooting Broadway,Kentish Town,19,9546,3404,16369.847566679884
Tooting Broadway,Kenton,0,9546,768,28285.51526459743
Tooting Broadway,Kew Gardens,2,9546,792,21683.02304439566
Tooting Broadway,Kilburn,4,9546,1953,19101.951522399664
Tooting Broadway,Kilburn Park,4,9546,823,18191.449820114387
Tooting Broadway,King's Cross St. Pancras,197,9546,33330,14176.76066676261
Tooting Broadway,Kingsbury,2,9546,1018,27513.74087596288
Tooting Broadway,Knightsbridge,38,9546,6821,12375.643878749945
Tooting Broadway,Ladbroke Grove,5,9546,2131,18332.07047360069
Tooting Broadway,Lambeth North,10,9546,1319,10104.6099619287
Tooting Broadway,Lancaster Gate,5,9546,1820,14062.751722872494
Tooting Broadway,Latimer Road,0,9546,1109,18726.27119920024
Tooting Broadway,Leicester Square,150,9546,8847,11601.35377639998
Tooting Broadway,Leyton,2,9546,1447,21002.658950390247
Tooting Broadway,Leytonstone,2,9546,1844,22666.50251068173
Tooting Broadway,Liverpool Street,63,9546,61122,12172.854753984944
Tooting Broadway,London Bridge,399,9546,29930,10444.6236990898
Tooting Broadway,Loughton,1,9546,655,31521.5125295196
Tooting Broadway,Maida Vale,5,9546,949,17339.6682971867
Tooting Broadway,Manor House,4,9546,1311,19382.333931476493
Tooting Broadway,Mansion House,14,9546,7815,11908.843492480239
Tooting Broadway,Marble Arch,30,9546,6145,12844.14953811205
Tooting Broadway,Marylebone,35,9546,4250,14334.256468894953
Tooting Broadway,Mile End,17,9546,3759,16083.087127472912
Tooting Broadway,Mill Hill East,1,9546,681,25359.969128975736
Tooting Broadway,Moorgate,452,9546,24574,12108.181531665183
Tooting Broadway,Morden,185,9546,1447,3892.134130338226
Tooting Broadway,Mornington Crescent,36,9546,2927,14501.67171109496
Tooting Broadway,Neasden,2,9546,732,22318.70184778442
Tooting Broadway,Newbury Park,1,9546,559,29329.83950098556
Tooting Broadway,North Acton,13,9546,3168,20786.263499452434
Tooting Broadway,North Greenwich,22,9546,6276,17953.616725594507
Tooting Broadway,North Harrow,0,9546,190,31032.59886280374
Tooting Broadway,North Wembley,1,9546,365,25962.800863226817
Tooting Broadway,Northfields,3,9546,864,23158.85085559347
Tooting Broadway,Northolt,1,9546,663,28885.343444453225
Tooting Broadway,Northwick Park,4,9546,1713,27749.838282897123
Tooting Broadway,Northwood,1,9546,1018,36295.67175010384
Tooting Broadway,Northwood Hills,0,9546,488,34709.00286539064
Tooting Broadway,Notting Hill Gate,25,9546,5490,14858.280366868988
